name,canonical_smiles,formula,MW,MolLogP,TPSA,HBD,arom_N,rot_bonds,SA_score,max_sim_exp,min_sim_exp,dup_of_exp,max_sim_internal,crit_sim_exp_0.25_0.85,crit_logP_gt3,n_triazine_rings,n_pyridine_rings
claude_d3_r4_01,CCCCC(CC)CN(CC(CC)CCCC)C(=O)c1cccc(C(=O)N(CC(CC)CCCC)CC(CC)CCCC)n1,C39H71N3O2,614.0,10.83,53.5,0,1,26,4.04,0.488,0.079,False,0.0,True,True,0,1
claude_d3_r4_02,CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1,C46H74N4O2,715.1,13.11,66.4,0,2,30,2.75,0.235,0.083,False,0.426,False,True,0,2
claude_d3_r4_03,CCCCC(CC)Cn1cc(-c2cccc(-c3cn(CC(CC)CCCC)nn3)n2)nn1,C25H39N7,437.6,6.03,74.3,0,7,14,3.67,0.36,0.129,False,0.385,True,True,0,1
claude_d3_r4_04,CC(C)CCc1nnc(-c2cc(C(C)(C)C)cc(-c3nnc(CCC(C)C)c(CCC(C)C)n3)n2)nc1CCC(C)C,C35H55N7,573.9,8.44,90.2,0,7,14,3.33,0.426,0.086,False,0.183,True,True,2,1
claude_d3_r4_05,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)Cc1ccccn1,C42H78N4O2,671.1,10.98,56.8,0,1,34,2.76,0.314,0.076,False,0.4,True,True,0,1
claude_d3_r4_06,CCCCC(CC)CN(CC(CC)CCCC)C(=O)c1cccc(-c2cccc(C(=O)N(CC(CC)CCCC)CC(CC)CCCC)n2)n1,C44H74N4O2,691.1,11.89,66.4,0,2,27,4.18,0.457,0.092,False,0.872,True,True,0,2
claude_d3_r4_07,CCCCCCCCN(CCCCCCCC)C(=O)c1cccc(-c2nnc(CCC)c(CCC)n2)n1,C31H51N5O,509.8,8.0,71.9,0,4,20,2.8,0.565,0.147,False,0.51,True,True,1,1
claude_d3_r4_08,CCCCCCn1nc(-c2cccc(-c3cc(C(C)(C)C)n(CCCCCC)n3)n2)cc1C(C)(C)C,C31H49N5,491.8,8.56,48.5,0,5,12,2.94,0.367,0.102,False,0.327,True,True,0,1
claude_d3_r4_09,CCCc1nnc(-c2ccc3ccc4ccc(-c5nnc(CCC)c(CCC)n5)nc4c3n2)nc1CCC,C30H34N8,506.7,6.3,103.1,0,8,10,3.0,0.697,0.074,False,0.451,True,True,2,2
claude_d3_r4_10,CCCCCCCCn1c(-c2cccc(-c3nc4ccccc4n3CCCCCCCC)n2)nc2ccccc21,C35H45N5,535.8,9.84,48.5,0,5,16,2.47,0.347,0.103,False,0.449,True,True,0,1
